log2FC	gene_length_kb
14809	-0.507666491981859	7.923
14810	-0.170964648204597	7.923
14811	0.656903782265097	7.924
14812	0.248569453242236	7.924
14814	0.018887417968107	7.926
14815	-0.395982112810122	7.927
14816	0.174910709957038	7.927
14817	-0.207034832810557	7.927
14818	-0.326108285403113	7.928
14819	0.273425052155163	7.928
14820	0.113021268794362	7.928
14821	0.268128446562773	7.928
14823	-0.515325455491528	7.93
14824	-0.0316585201349163	7.93
14825	0.386555078642597	7.934
14826	-0.0257368363200769	7.936
14827	0.328752915244042	7.936
14828	-0.384657837521746	7.936
14829	0.251916134237269	7.939
14830	-0.385540676534264	7.94
14831	-0.178377494029742	7.941
14832	0.212049559625471	7.942
14833	0.481400975685324	7.943
14834	0.572368460105495	7.944
14835	-0.118379873973121	7.944
14836	-0.464511762208989	7.945
14837	0.0356741274667042	7.948
14838	0.512295094555793	7.948
14839	0.0385974830465193	7.948
14840	0.387781468900523	7.948
14841	0.208255298190419	7.95
14843	0.163964773912278	7.952
14845	0.428340475133076	7.957
14846	-0.69032169142152	7.957
14847	0.920818259997633	7.958
14848	0.600479102097376	7.958
14849	-0.697434971162889	7.958
14850	0.0247014352724199	7.959
14851	0.33803820060767	7.96
14852	0.0786925021760646	7.961
14853	0.27574345018096	7.962
14854	-0.00356500394866603	7.965
14855	0.632399011695274	7.966
14856	0.00926637988981905	7.967
14857	-0.0316585201349163	7.969
14858	-0.0872037987396456	7.97
14859	0.404202741383794	7.971
14860	0.0146630048580552	7.973
14861	0.203946041039498	7.975
14863	0.249463911296371	7.976
14865	0.892234820339325	7.979
14866	0.13690110448919	7.979
14867	0.194076961988421	7.981
14868	0.061972111386286	7.983
14869	-0.0498740786953778	7.984
14870	0.399361408950662	7.991
14871	-0.242473723048344	7.993
14872	-0.152106519861913	7.993
14874	-0.0190611720440437	7.997
14875	0.624117530023949	8
14876	0.159638498771106	8
14879	0.00617147666382672	8.003
14883	-0.356975110267799	8.016
14884	0.258386685842612	8.016
14885	-0.226422089637967	8.017
14886	-0.397516241134468	8.02
14887	0.292621031229315	8.021
14888	-0.512072749686893	8.022
14889	0.024995578585462	8.029
14891	0.139170971643609	8.037
14892	0.295033458374183	8.04
14893	0.417502078276092	8.041
14894	0.744260185293935	8.042
14898	-0.672961218562926	8.046
14900	0.137232954282144	8.049
14901	-0.0992701853192714	8.049
14903	-0.0310624109754455	8.055
14904	0.00361234380980878	8.058
14905	-0.117253036771335	8.059
14906	-0.100282062314183	8.065
14907	-0.608023971154762	8.068
14908	0.00723483372912926	8.072
14909	-0.0441428359392524	8.073
14910	-0.0257368363200769	8.073
14911	-0.166056140883259	8.074
14912	0.407888493436304	8.075
14913	-0.0150721361887908	8.076
14914	0.05268009851079	8.077
14915	0.15793701936881	8.078
14917	0.770683698984629	8.085
14918	-0.281285267525652	8.087
14919	0.0278514596366739	8.088
14920	0.473596551135156	8.088
14924	0.729795247480835	8.091
14925	-0.0776960410822441	8.096
14926	0.53090262299712	8.097
14927	-0.735669442925987	8.1
14928	1.09410741316527	8.101
14930	-0.10982744389185	8.102
14932	1.11777338099413	8.105
14933	0.293559770526345	8.106
14934	0.235426405586285	8.106
14935	-0.00378964624173017	8.106
14936	0.0506677494184328	8.107
14937	-0.640897399268429	8.108
14938	0.3366539691586	8.111
14939	0.0649070528560286	8.114
14940	-0.0316585201349163	8.116
14943	-0.0254464165968416	8.122
14944	0.3189096527544	8.125
14945	-0.122434654721053	8.126
14946	-0.779606769138855	8.126
14947	-0.519498227551276	8.127
14948	-0.129068860948506	8.129
14949	0.0382748752630223	8.129
14950	-0.22670750373877	8.13
14951	0.658055792154613	8.132
14952	-0.224411448004649	8.134
14953	0.466700287281513	8.137
14954	-0.174946891013718	8.139
14955	-0.188068432411108	8.14
14958	0.148002727098765	8.14
14959	-0.658697153062777	8.141
14960	-0.138415846879363	8.143
14961	0.2036352139975	8.144
14962	-0.407862954002946	8.147
14963	0.0244374254722961	8.147
14964	0.07718305111863	8.151
14965	-0.138975026109792	8.153
14967	0.476993447685485	8.157
14968	0.300935256434589	8.16
14969	0.130465922643203	8.161
14970	-0.358133483944107	8.161
14971	0.210212008658984	8.162
14972	0.393000573946025	8.164
14973	0.289065903005415	8.167
14974	-0.0134356184073481	8.167
14975	0.0717482043566258	8.168
14976	0.286556931909215	8.169
14977	0.0378413790860365	8.174
14978	-0.128189189718285	8.179
14979	0.241672233701905	8.181
14980	0.058714507723227	8.183
14981	-0.00792755475098613	8.185
14982	-0.0257368363200769	8.188
14984	-0.0257368363200769	8.192
14985	-0.550586636607758	8.194
14986	0.206619537314071	8.198
14987	-0.0257368363200769	8.198
14988	-0.226596193825423	8.199
14989	0.379874503786397	8.201
14990	0.156837943165964	8.202
14992	0.0336975888486344	8.204
14993	-0.0545947579948413	8.207
14994	-0.198409112603701	8.208
14995	-0.31170683730013	8.209
14996	-0.0749382936154602	8.211
14997	-0.126873598302756	8.214
14998	0.435568687373615	8.214
14999	0.558510528330814	8.217
15000	0.394480126969939	8.219
15001	0.181610735554514	8.221
15002	0.62290891048709	8.223
15004	0.485116464307504	8.227
15006	0.245038095114836	8.228
15007	-0.599656744222685	8.23
15008	0.0572337966605507	8.23
15009	0.247630774074086	8.23
15010	0.138941327118224	8.231
15011	0.444084425355834	8.234
15012	0.123465401098908	8.236
15013	0.584954183693167	8.237
15015	-0.0769860695801445	8.238
15016	-0.0481727724767991	8.239
15017	0.545244322864586	8.24
15018	-0.194310834256463	8.241
15020	0.236433031586623	8.248
15022	0.233668918919377	8.25
15023	0.38023401297988	8.251
15024	0.558109746534381	8.252
15025	0.371579715560221	8.252
15026	0.027221630795125	8.254
15027	0.084345720341288	8.255
15028	0.335512151170616	8.257
15029	-0.106888250112521	8.257
15031	-0.269180799697214	8.259
15032	0.556933639860196	8.265
15033	0.0364398539969159	8.265
15034	0.60027685792685	8.267
15035	0.76934302870797	8.268
15036	0.337570580756285	8.269
15037	-0.0466735175318208	8.272
15038	0.113710739597799	8.272
15040	0.545266183207929	8.273
15041	-0.523083711216909	8.275
15043	-0.522594456294575	8.279
15044	0.296173104079555	8.28
15045	-0.198231993601343	8.281
15046	0.604482113223895	8.281
15047	0.24216264827767	8.282
15048	0.307575345389971	8.283
15049	0.728838624179274	8.283
15050	-0.07623656335716	8.283
15051	0.160431586825676	8.286
15052	0.0491615093582126	8.287
15053	-0.284066556502362	8.287
15054	-0.077790946692402	8.287
15055	-0.136619164125748	8.29
15056	-0.832212170656522	8.29
15058	-0.0928317474518259	8.292
15059	0.0618565425492476	8.292
15060	-0.0916138815885351	8.292
15061	0.125775708183428	8.295
15062	0.826938957123272	8.296
15063	0.319961357086518	8.296
15064	0.113434333768832	8.296
15065	-0.101862683359523	8.299
15066	-0.115020059862413	8.3
15067	0.156476331647409	8.303
15068	0.495478301028717	8.305
15070	-0.201675281522791	8.313
15071	-0.105030327442118	8.316
15072	-0.503595813458727	8.317
15073	-0.35636550613845	8.32
15074	0.236508834380003	8.327
15075	-0.180719806007732	8.329
15076	0.207740513146646	8.33
15077	0.27571137734968	8.331
15078	0.0227674246847242	8.331
15079	-0.396284717439221	8.338
15080	-0.0928077617168207	8.338
15081	-0.507729341488377	8.341
15083	-0.388711361142535	8.348
15084	0.048292620059095	8.35
15085	0.383907310686125	8.355
15086	0.608018203931944	8.356
15087	-0.427044466664999	8.357
15088	-0.511121580029977	8.36
15089	-0.397136589064586	8.36
15091	0.351147492610853	8.362
15092	0.0559108568887176	8.363
15094	0.269651333922522	8.364
15095	0.425100695292922	8.365
15098	1.04482381671915	8.366
15099	-0.307940647716733	8.367
15100	0.433108894415269	8.367
15102	-0.108746859037287	8.369
15103	0.31027297461446	8.372
15105	0.0222168656737762	8.376
15106	1.00448760648815	8.376
15108	0.0649620416695494	8.379
15109	-0.225817647966913	8.381
15110	-0.0856083643815947	8.384
15111	1.333961498102	8.385
15112	0.0900773085482979	8.389
15113	0.167950369294839	8.39
15114	0.209533462036828	8.39
15115	-0.0826701717410235	8.391
15116	0.484805544324844	8.391
15117	0.326097298248618	8.391
15118	-0.0882880377301165	8.392
15119	0.57795895548996	8.394
15120	0.350025024350751	8.395
15121	-0.0580937378576522	8.396
15123	-0.678591921846515	8.397
15125	-0.10387308775481	8.399
15126	-0.0254464165968416	8.399
15128	0.724511621695979	8.401
15129	0.451945584076842	8.401
15130	-0.0331249412394538	8.402
15131	-0.0864873729113302	8.404
15133	-0.0254464165968416	8.409
15134	0.0324113500008355	8.41
15135	0.0649070528560286	8.412
15138	-0.0310624109754455	8.414
15139	0.73929698518866	8.416
15140	0.714030466785865	8.421
15141	-0.335582024478443	8.429
15143	0.468047020869514	8.43
15144	0.132840298404373	8.433
15145	-0.0342316117742032	8.433
15146	-0.401770381414256	8.435
15147	0.605896844361108	8.435
15148	-0.292418115704581	8.436
15151	-0.0193728839198894	8.44
15153	0.0813312137925963	8.441
15154	0.0512831309603495	8.442
15155	-0.323893975499834	8.444
15156	-0.0176191896247823	8.445
15157	0.493508240389176	8.445
15158	0.301213899065427	8.445
15159	0.342164559551994	8.447
15161	0.314393650150392	8.448
15162	-0.0412172878329865	8.448
15163	0.080956231625861	8.449
15165	-0.428680588717779	8.45
15167	0.0519278525552379	8.452
15169	0.0266864905802844	8.454
15171	0.499604581653731	8.459
15172	-0.153388794401037	8.459
15173	-0.0865395774703124	8.46
15174	0.312159434472227	8.462
15175	-0.33403565045124	8.468
15176	-0.0937758176351614	8.468
15177	0.346570702555983	8.469
15179	0.527312969919152	8.474
15180	0.0983092182439638	8.476
15181	0.18840502916379	8.476
15182	-0.102957398139421	8.477
15183	0.396223811552144	8.477
15184	-0.208444321522833	8.48
15185	-0.254897058283702	8.48
15187	-0.253158872456314	8.481
15188	-0.396796899805694	8.482
15189	-0.0749134012176911	8.483
15190	0.215477704377334	8.484
15191	0.329818680784037	8.486
15192	-0.0780647886218893	8.489
15193	0.0300890021630316	8.49
15194	0.38632003695899	8.491
15195	-0.208108899344217	8.491
15197	0.366256950902395	8.496
15198	0.0243255171199311	8.499
15199	0.0300890021630316	8.5
15200	0.00244669059166368	8.502
15201	0.347417197935896	8.502
15202	0.0593188513403964	8.503
15203	-0.211219308325682	8.504
15204	-0.349393450736223	8.504
15205	-0.209657475502548	8.505
15206	-0.0166868095441962	8.509
15207	-0.327157745079867	8.513
15208	0.0216994374083635	8.514
15209	-0.0434614780166374	8.515
15210	0.17207552585839	8.515
15211	-0.387942153823679	8.516
15212	-0.847506505720554	8.518
15213	-0.217855893827123	8.519
15214	-0.0254464165968416	8.52
15215	0.27717675991253	8.522
15216	0.21726897597861	8.524
15217	-0.374031669788981	8.524
15218	0.310910037897255	8.527
15219	0.182654302323631	8.527
15220	0.0649070528560286	8.527
15221	0.00235852657455401	8.528
15222	-0.047089201442984	8.529
15223	-1.36575282946453	8.53
15224	-0.00690932764459499	8.531
15225	0.59052209158318	8.532
15226	-0.15217020204026	8.533
15227	-0.0962006519784346	8.536
15228	-0.0852739951814566	8.536
15230	0.0649070528560286	8.537
15231	0.0988678010601979	8.537
15232	0.667246421178807	8.539
15233	0.696413198167001	8.539
15234	0.0805425610430633	8.539
15235	0.139762382895702	8.541
15238	-0.161478870906119	8.544
15239	-0.137172705733689	8.545
15240	0.580067158779705	8.549
15242	-0.149930289506299	8.549
15243	-0.00208389085700881	8.549
15244	-0.0413525201757657	8.55
15246	0.062537642387912	8.561
15247	-0.0466735175318208	8.562
15248	-0.336622904383735	8.565
15249	-0.714762896174444	8.567
15250	-0.162340459640938	8.569
15251	0.30526368511188	8.569
15252	-0.0316585201349163	8.571
15253	0.772372769147009	8.572
15256	0.0336778937566867	8.579
15257	0.515182376551245	8.583
15258	0.624151078716772	8.587
15259	-0.0316585201349163	8.589
15260	0.0788872031919316	8.589
15261	0.0792986065871597	8.592
15263	-0.0434001854867642	8.594
15264	0.0250325214194937	8.594
15265	0.452432615045589	8.595
15266	-0.497075328404729	8.599
15268	-0.104390549492717	8.601
15270	0.0325456609668968	8.602
15271	0.0273258398083207	8.602
15272	-0.340687036322047	8.603
15273	-0.283871436296497	8.605
15274	0.807173552331002	8.606
15275	-0.112264344671308	8.606
15276	0.164840218019828	8.608
15277	-0.122017809470256	8.608
15279	-0.127599783210781	8.611
15280	0.256384900284163	8.612
15282	-0.136049831653627	8.614
15283	-0.300122466189244	8.614
15284	-0.203374133658013	8.616
15285	0.246818370112545	8.622
15287	0.366523644451687	8.633
15288	-0.0166372233272163	8.634
15289	-0.0819036730602804	8.634
15293	-0.290519760087488	8.64
15294	0.1400956093146	8.642
15295	0.272916032332345	8.647
15296	0.311525124846697	8.648
15297	0.0763812737090298	8.65
15298	-0.0515442304037477	8.652
15299	0.0928212992495213	8.653
15300	0.117145674586872	8.653
15303	-0.00688487040760018	8.658
15305	0.220821162968612	8.658
15306	0.00464328709151203	8.661
15307	-0.191055040254889	8.662
15308	-0.128384463557127	8.662
15309	-0.091290223494485	8.663
15311	-0.384604764344363	8.666
15312	0.356976368795819	8.667
15313	-0.0830315771994685	8.669
15314	0.123421331687177	8.669
15315	0.340985458984796	8.674
15316	0.431617344976947	8.674
15317	0.00401281164161149	8.68
15318	0.0300230574046817	8.681
15319	0.311338474896556	8.682
15320	-0.014255343354357	8.683
15321	-0.218317454497332	8.693
15322	0.0756389078705651	8.694
15323	0.177005675919826	8.695
15324	-0.114042316593121	8.7
15326	-0.770278111853212	8.701
15327	-0.0607597319906392	8.701
15328	0.0472337537604165	8.701
15330	-0.0187655437909587	8.704
15331	0.0325456609668968	8.705
15332	0.342177162769586	8.705
15334	-0.505072031045258	8.71
15335	0.214773532420825	8.71
15336	-0.128587470926836	8.711
15337	-0.0394086996443141	8.711
15338	0.305510388483586	8.713
15340	0.44353828809939	8.715
15342	-0.0766661747432775	8.718
15343	0.546066807268101	8.719
15344	0.0750495748202002	8.719
15345	-0.475558052090601	8.72
15347	-0.199263589326698	8.729
15348	-0.137500110461061	8.731
15349	0.622657500498836	8.732
15350	-0.0498438429793731	8.734
15351	-0.0905930495632133	8.735
15353	-0.05348372036177	8.74
15354	0.379653407096323	8.743
15355	0.293763968850872	8.749
15356	0.278100497652863	8.751
15357	0.428563608306154	8.752
15358	-0.0247949660770808	8.752
15359	-0.927469165154746	8.755
15360	0.176148266586811	8.756
15361	0.0568866682644161	8.76
15363	0.245273810874994	8.764
15364	0.219569373173397	8.764
15365	0.420735722585415	8.772
15366	0.0108288163910018	8.777
15367	0.245547161895689	8.782
15368	0.0649070528560286	8.783
15369	-0.0179739914054607	8.784
15371	0.616346390972576	8.786
15372	-0.0681039140681482	8.787
15373	0.214349585112717	8.787
15376	-0.0119463371086128	8.801
15377	-0.552315470495267	8.802
15378	0.156408336151259	8.802
15379	0.181141028827589	8.803
15380	-0.378530629588291	8.805
15381	0.0747472951204375	8.807
15382	-0.0536166996760153	8.811
15384	-0.0794697930356749	8.812
15385	-0.00399331864229711	8.814
15386	0.019718421269735	8.814
15387	0.858817988170903	8.815
15389	-0.302841086316476	8.821
15390	0.234936551563277	8.821
15391	0.339252631612029	8.823
15392	-0.278247029938718	8.824
15393	-0.0424536471852714	8.825
15394	0.0245155023974064	8.826
15395	0.262257619643819	8.828
15396	0.860495474577669	8.828
15397	1.06584593735797	8.832
15398	-0.192972916517	8.835
15399	-0.571774988913266	8.835
15400	-0.13176167170293	8.836
15402	-0.424139897323384	8.843
15403	-0.040329376676411	8.843
15404	0.14657423259938	8.843
15405	0.0649070528560286	8.845
15406	0.0743587692691587	8.847
15407	0.155076281284817	8.848
15408	0.655692902916373	8.851
15409	-0.0824416707979156	8.853
15410	-0.0543060781289469	8.855
15411	-0.334307165169071	8.855
15412	0.498630657457046	8.855
15413	-0.167923058640182	8.856
15414	-0.124767450449136	8.856
15415	-0.198902864807244	8.857
15417	0.237233420222756	8.858
15418	0.110948172408833	8.86
15419	-0.422037246669464	8.865
15420	-0.0426588971617834	8.874
15421	-0.380037444554579	8.876
15422	-0.676610216172158	8.876
15423	-0.234331994401923	8.878
15424	-0.276736321916808	8.879
15425	0.632278891850392	8.882
15426	0.352751310116693	8.886
15427	-0.826273720225467	8.887
15428	-0.364071001500648	8.888
15429	-0.345181223695348	8.888
15430	-0.761846550767519	8.889
15431	0.624692195419669	8.892
15432	0.012658478597557	8.894
15434	-0.0174464259160056	8.897
15435	-0.180266919843825	8.897
15436	1.0868408114295	8.897
15438	0.0342801994764244	8.901
15439	-0.170647934959634	8.904
15440	-0.218891613581246	8.904
15441	-0.0257368363200769	8.904
15442	-0.549215795346688	8.908
15443	-0.237532285714164	8.908
15444	-0.338859814627104	8.908
15445	0.677297030281036	8.908
15446	0.0649070528560286	8.912
15447	-0.234446787482498	8.914
15448	0.192393427259652	8.914
15449	-0.399751773346072	8.915
15451	0.00936529175726764	8.916
15452	-0.0706661584274596	8.918
15453	-0.0254464165968416	8.919
15455	-0.130671179670737	8.925
15457	0.589502993623131	8.939
15458	-0.323140773062714	8.939
15459	0.161827864598654	8.944
15460	0.126617067623137	8.945
15461	0.381621729718676	8.951
15462	0.115944894810395	8.951
15463	0.181384554702864	8.952
15464	-0.270022562962077	8.953
15465	-0.0249319978473895	8.953
15466	0.116599808847128	8.957
15467	-0.158716433915904	8.96
15470	0.49192200766199	8.967
15471	0.0955563380827132	8.969
15472	0.466335795542789	8.972
15473	0.294104669116959	8.973
15474	-0.219657617573837	8.974
15475	0.319341889989383	8.977
15476	-0.155559888807998	8.978
15477	0.301838328529637	8.979
15478	0.417503030140752	8.981
15479	-0.215519609356267	8.983
15480	-0.504547955898275	8.987
15481	0.0649070528560286	8.987
15482	0.107843551280852	8.995
15483	0.0344323964773409	8.996
15484	0.427383317779	8.999
15485	-0.0262473104553294	9
15486	-0.428832855128897	9.001
15487	0.334926043709669	9.002
15489	-0.329203576599176	9.002
15490	-0.0257368363200769	9.007
15491	-0.53788679062715	9.009
15492	-0.0310624109754455	9.01
15493	-0.501775401526991	9.017
15494	0.259004807148795	9.019
15495	0.73400472893029	9.021
15498	-0.176967907784942	9.025
15499	-0.283604295613446	9.025
15500	0.186401342983592	9.025
15501	-0.0267500558767754	9.026
15503	0.61396202315347	9.029
15504	0.000438659488103177	9.029
15505	0.44611086502892	9.03
15506	0.360852496949307	9.03
